Date,ASIANPAINT.NS,BRITANNIA.NS,BZ=F,HINDALCO.NS,HINDUNILVR.NS,JSWSTEEL.NS,NESTLEIND.NS,ONGC.NS,SHREECEM.NS,SUNPHARMA.NS,VEDL.NS
2019-11-20,1625.0286865234375,2738.493408203125,62.400001525878906,182.1981658935547,1812.7745361328125,231.6282501220703,659.1243286132812,89.55789184570312,19737.630859375,419.6537780761719,59.52180480957031
2019-11-21,1622.05859375,2700.135498046875,63.970001220703125,180.14451599121094,1832.58837890625,228.41510009765625,656.8453369140625,87.84980773925781,19742.255859375,416.9959716796875,58.51188659667969
2019-11-22,1586.6072998046875,2656.19677734375,63.38999938964844,181.72056579589844,1814.4296875,234.0032501220703,656.4771118164062,89.65837860107422,19745.173828125,421.6122131347656,59.858455657958984
2019-11-25,1612.9599609375,2671.970947265625,63.650001525878906,190.31707763671875,1844.8883056640625,242.29232788085938,671.0830078125,87.7158432006836,20019.54296875,428.0002746582031,61.49954605102539
2019-11-26,1612.5831298828125,2684.8447265625,64.2699966430664,189.7917022705078,1841.2657470703125,235.86593627929688,672.8247680664062,87.24693298339844,20467.119140625,420.3531799316406,61.05773162841797
2019-11-27,1617.344482421875,2716.348876953125,64.05999755859375,193.89895629882812,1872.484619140625,235.58653259277344,674.5989990234375,88.85455322265625,20757.10546875,427.81378173828125,61.83620071411133
2019-11-28,1616.6373291015625,2722.631591796875,,194.94964599609375,1867.0281982421875,245.83145141601562,679.0853881835938,89.1894760131836,20608.705078125,426.5082092285156,62.02556228637695
2019-11-29,1608.670166015625,2686.99755859375,62.43000030517578,191.1767120361328,1820.646484375,243.59619140625,669.561279296875,88.251708984375,20425.0,419.51397705078125,60.847312927246094
2019-12-02,1638.936279296875,2703.9580078125,60.91999816894531,191.79759216308594,1827.7132568359375,249.69659423828125,674.364990234375,85.8067855834961,20348.587890625,410.32818603515625,60.88939666748047
2019-12-03,1637.2388916015625,2678.7373046875,60.81999969482422,187.21275329589844,1814.5186767578125,239.59136962890625,664.907958984375,85.50536346435547,19962.443359375,404.3597412109375,58.78540802001953
2019-12-04,1622.0118408203125,2679.572021484375,63.0,192.08412170410156,1832.0069580078125,241.96629333496094,662.7192993164062,87.11297607421875,19880.486328125,413.77862548828125,60.67900085449219
2019-12-05,1617.81591796875,2709.142333984375,63.38999938964844,189.64845275878906,1822.5694580078125,234.1894989013672,661.9501953125,86.3426513671875,19837.443359375,407.2507019042969,59.96363830566406
2019-12-06,1618.5701904296875,2697.455078125,64.38999938964844,189.07534790039062,1812.3720703125,236.6575927734375,656.2361450195312,84.7685317993164,19751.984375,399.69696044921875,59.732215881347656
2019-12-09,1627.7159423828125,2687.61279296875,64.25,189.9349822998047,1796.35986328125,241.08152770996094,659.302734375,84.60108184814453,19767.98828125,398.204833984375,60.00572967529297
2019-12-10,1615.270263671875,2688.447998046875,64.33999633789062,190.17379760742188,1811.7457275390625,233.77040100097656,655.31298828125,83.8642349243164,19559.275390625,398.8110046386719,59.26933670043945
2019-12-11,1638.888916015625,2672.322265625,63.720001220703125,187.78587341308594,1798.417236328125,232.79246520996094,654.1176147460938,85.73979187011719,19426.005859375,400.8160095214844,58.28044509887695
2019-12-12,1650.6275634765625,2700.926513671875,64.19999694824219,192.41842651367188,1795.6441650390625,238.0546417236328,658.2542114257812,84.33313751220703,19539.234375,404.8727111816406,60.5948486328125
2019-12-13,1644.3104248046875,2684.097900390625,65.22000122070312,198.91355895996094,1794.615478515625,239.91734313964844,665.073974609375,84.73503112792969,19829.02734375,409.6287536621094,62.86714553833008
2019-12-16,1632.524658203125,2681.02197265625,65.33999633789062,197.38526916503906,1766.4822998046875,235.7262420654297,658.1007690429688,84.13216400146484,19749.50390625,405.80523681640625,61.92035675048828
2019-12-17,1645.6776123046875,2699.5205078125,66.0999984741211,204.1192169189453,1754.495361328125,241.17469787597656,657.9845581054688,83.93122863769531,20035.20703125,400.1165771484375,64.1084976196289
2019-12-18,1676.83935546875,2723.466552734375,66.16999816894531,204.0714874267578,1725.1549072265625,246.2505645751953,659.935302734375,83.79725646972656,19785.15625,410.0950012207031,64.2978744506836
2019-12-19,1700.0809326171875,2735.373779296875,66.54000091552734,206.60264587402344,1745.3267822265625,246.669677734375,664.320556640625,84.19915771484375,19763.65625,404.3597412109375,62.84612274169922
2019-12-20,1696.4508056640625,2743.7216796875,66.13999938964844,205.83853149414062,1738.17041015625,246.5299835205078,690.9599609375,83.83074188232422,19993.81640625,401.2823181152344,60.70003890991211
2019-12-23,1704.27685546875,2716.963623046875,66.38999938964844,205.5041961669922,1744.7005615234375,245.59861755371094,675.8115234375,83.49581909179688,19746.099609375,399.5104064941406,62.17283630371094
2019-12-24,1700.4111328125,2716.3046875,67.19999694824219,206.55490112304688,1741.1221923828125,248.43922424316406,678.2994995117188,84.40011596679688,19717.544921875,400.8160095214844,62.2990608215332
2019-12-26,1706.209716796875,2691.0400390625,67.91999816894531,205.36093139648438,1739.8250732421875,250.6745147705078,678.9155883789062,85.73979187011719,19780.923828125,393.681884765625,63.4141845703125
2019-12-27,1708.708251953125,2673.289306640625,68.16000366210938,205.79075622558594,1744.253173828125,250.44166564941406,681.9339599609375,86.00773620605469,19947.8984375,397.2723083496094,63.856014251708984
2019-12-30,1699.32666015625,2677.902587890625,68.44000244140625,208.17868041992188,1732.9373779296875,252.49066162109375,690.664794921875,85.70631408691406,19939.38671875,401.1424255371094,65.01322174072266
2019-12-31,1682.9677734375,2660.722900390625,66.0,206.45938110351562,1720.190185546875,251.5126953125,687.5700073242188,86.27566528320312,19809.61328125,403.3805847167969,64.15057373046875
2020-01-01,1690.746337890625,2671.13623046875,,204.6923370361328,1732.3109130859375,249.69659423828125,687.2770385742188,85.37139129638672,19766.771484375,405.01251220703125,65.0552978515625
2020-01-02,1688.34228515625,2683.21923828125,66.25,210.28004455566406,1733.65283203125,257.4734191894531,684.9658813476562,85.77328491210938,20654.18359375,405.6187438964844,67.09615325927734
2020-01-03,1651.334716796875,2670.389404296875,68.5999984741211,206.74594116210938,1724.1710205078125,253.74803161621094,678.6529541015625,86.04122924804688,20547.275390625,414.61798095703125,66.38081359863281
2020-01-06,1609.613037109375,2655.670166015625,68.91000366210938,199.91651916503906,1713.4364013671875,246.11085510253906,670.4241943359375,84.56757354736328,20491.00390625,410.28155517578125,63.351078033447266
2020-01-07,1625.8773193359375,2668.456298828125,68.2699966430664,199.48667907714844,1718.1329345703125,247.0421905517578,664.5693359375,84.23265075683594,21365.291015625,416.2965393066406,65.64441680908203
2020-01-08,1630.026123046875,2657.031982421875,65.44000244140625,198.1016845703125,1725.87060546875,244.4810028076172,669.242919921875,82.6920166015625,21830.421875,410.42138671875,66.21249389648438
2020-01-09,1671.2764892578125,2637.260009765625,65.37000274658203,201.30149841308594,1730.9693603515625,259.0101623535156,680.9712524414062,82.85948944091797,22193.513671875,410.1883239746094,66.54912567138672
2020-01-10,1690.133544921875,2627.28564453125,64.9800033569336,202.01788330078125,1747.9207763671875,258.8238830566406,682.9429931640625,83.1609115600586,22709.908203125,413.6854248046875,67.30656433105469
2020-01-13,1701.7779541015625,2675.925537109375,64.19999694824219,201.73130798339844,1784.4625244140625,259.4757995605469,681.6594848632812,84.03169250488281,23180.541015625,414.61798095703125,67.51696014404297
2020-01-14,1715.2139892578125,2728.6953125,64.48999786376953,202.44769287109375,1796.9415283203125,261.6179504394531,691.44140625,83.7637710571289,22918.671875,415.9235534667969,69.43158721923828
2020-01-15,1736.9940185546875,2736.648193359375,64.0,204.0714874267578,1808.43603515625,263.1081237792969,691.05078125,83.49581909179688,23082.630859375,418.76788330078125,69.28430938720703
2020-01-16,1730.2996826171875,2768.327392578125,64.62000274658203,200.25079345703125,1833.1251220703125,258.40478515625,714.0560302734375,83.39534759521484,22656.845703125,418.76788330078125,68.27439880371094
2020-01-17,1725.4913330078125,2745.655029296875,64.8499984741211,200.6328582763672,1843.010009765625,254.586181640625,717.9878540039062,83.99820709228516,22690.939453125,423.9435729980469,67.11720275878906
2020-01-20,1743.12255859375,2733.352783203125,,198.00616455078125,1845.2911376953125,252.7235107421875,716.9555053710938,82.32360076904297,22503.388671875,419.1408996582031,66.02313232421875
2020-01-21,1707.2939453125,2734.05615234375,64.58999633789062,195.9525604248047,1838.62646484375,248.90493774414062,710.6077880859375,82.22312927246094,22328.677734375,417.2290954589844,64.76073455810547
2020-01-22,1677.5938720703125,2729.749755859375,63.209999084472656,194.4720458984375,1835.3167724609375,247.6010284423828,723.0684204101562,77.96961212158203,22390.15625,416.2032775878906,64.46617889404297
2020-01-23,1674.6234130859375,2735.54931640625,62.040000915527344,195.42721557617188,1839.96826171875,248.34613037109375,723.0753784179688,78.90741729736328,22450.8125,419.51397705078125,64.86593627929688
2020-01-24,1684.7125244140625,2805.455078125,60.689998626708984,196.1913299560547,1854.9967041015625,253.2357177734375,732.6853637695312,79.27581787109375,22504.896484375,417.6021728515625,65.60233306884766
2020-01-27,1686.173583984375,2789.3740234375,59.31999969482422,189.36187744140625,1843.948974609375,244.7603759765625,728.5255126953125,78.53899383544922,22956.072265625,418.1616516113281,62.63571548461914
2020-01-28,1677.452392578125,2795.569091796875,59.5099983215332,187.21275329589844,1843.2781982421875,237.72866821289062,716.9276123046875,78.10359954833984,22803.87890625,422.3582458496094,59.83741760253906
2020-01-29,1694.2823486328125,2824.524658203125,59.810001373291016,188.88430786132812,1855.4437255859375,243.31680297851562,737.8589477539062,78.80693054199219,22866.333984375,419.7470703125,59.83741760253906
2020-01-30,1701.872314453125,2821.448486328125,58.290000915527344,184.77711486816406,1841.0418701171875,239.3119659423828,721.77099609375,77.43375396728516,22846.00390625,412.28656005859375,59.3114013671875
2020-01-31,1693.056640625,2812.660888671875,58.15999984741211,180.8609161376953,1819.70703125,233.490966796875,714.2677001953125,72.97930908203125,22380.623046875,405.01251220703125,58.02797317504883
2020-02-03,1760.94287109375,2838.452880859375,54.45000076293945,173.64939880371094,1949.1461181640625,234.23606872558594,758.052978515625,69.295166015625,22634.130859375,389.39208984375,56.44997024536133
2020-02-04,1783.24169921875,2840.606201171875,53.959999084472656,180.765380859375,1928.2591552734375,240.61587524414062,765.242431640625,71.103759765625,23818.8828125,396.94586181640625,58.30149841308594
2020-02-05,1766.458740234375,2861.21240234375,55.279998779296875,187.49932861328125,1932.4632568359375,250.7676239013672,761.9520874023438,71.5391616821289,24215.818359375,397.50543212890625,60.216129302978516
2020-02-06,1750.7130126953125,2857.917724609375,54.93000030517578,185.3024444580078,1928.974365234375,257.4734191894531,757.3065795898438,71.84058380126953,24331.82421875,401.6086730957031,60.53173065185547
2020-02-07,1752.504150390625,2857.214599609375,54.470001220703125,188.55001831054688,1932.1502685546875,260.1277770996094,759.2993774414062,73.18024444580078,24239.845703125,401.7485656738281,60.847312927246094
2020-02-10,1762.6871337890625,2773.02880859375,53.27000045776367,182.29367065429688,1931.568603515625,258.8238830566406,752.0633544921875,71.13723754882812,24282.1640625,391.9566345214844,59.03789520263672
2020-02-11,1770.7957763671875,2754.66259765625,54.0099983215332,184.96812438964844,1925.619873046875,268.9290771484375,743.9227905273438,71.5391616821289,24137.998046875,390.3246154785156,59.22724914550781
2020-02-12,1785.50439453125,2756.5078125,55.790000915527344,184.96812438964844,2021.9615478515625,273.539306640625,757.8994750976562,71.47216033935547,24017.861328125,386.6410217285156,59.56389617919922
2020-02-13,1766.977294921875,2755.10205078125,56.34000015258789,186.49639892578125,2042.580322265625,273.2133483886719,763.2240600585938,70.56787872314453,23946.01953125,390.6976623535156,59.96363830566406
2020-02-14,1769.8057861328125,2721.2255859375,57.31999969482422,185.3024444580078,2017.2205810546875,269.3016052246094,760.6315307617188,69.1947021484375,23768.48828125,390.3246154785156,59.3745231628418
2020-02-17,1773.9073486328125,2710.197021484375,,181.72056579589844,2015.0291748046875,268.3702697753906,771.4203491210938,66.95071411132812,23373.978515625,383.6086730957031,59.795326232910156
2020-02-18,1757.1712646484375,2694.687255859375,57.75,176.08506774902344,1998.748046875,265.250244140625,762.8358764648438,66.51533508300781,23130.00390625,383.843505859375,59.143089294433594
2020-02-19,1777.2073974609375,2708.571044921875,59.119998931884766,179.6669464111328,2050.407470703125,261.5713806152344,780.5630493164062,68.12296295166016,23865.42578125,379.0531005859375,60.02676010131836
2020-02-20,1736.9940185546875,2688.491943359375,59.310001373291016,181.4340057373047,2011.1375732421875,262.45611572265625,769.1439208984375,68.85977935791016,23743.0,380.36810302734375,59.90053176879883
2020-02-21,,,58.5,,,,,,,,
2020-02-24,1715.025146484375,2668.1044921875,56.29999923706055,171.022705078125,1981.5283203125,241.17469787597656,759.73876953125,65.67802429199219,23287.83203125,373.6991271972656,56.050235748291016
2020-02-25,1721.7669677734375,2665.776123046875,54.95000076293945,166.62893676757812,1998.0325927734375,244.5741424560547,761.7499389648438,65.34310150146484,23034.203125,365.2923583984375,55.83983612060547
2020-02-26,1722.2855224609375,2672.630126953125,53.43000030517578,162.28289794921875,2000.3582763671875,242.8976593017578,755.2233276367188,64.17089080810547,22929.740234375,351.95440673828125,54.80888366699219
2020-02-27,1738.455810546875,2659.184814453125,52.18000030517578,160.80239868164062,2017.130859375,234.7948760986328,756.3206787109375,62.52976608276367,23269.21875,364.91668701171875,54.93511199951172
2020-02-28,1695.2252197265625,2610.105712890625,50.52000045776367,148.9105682373047,1945.38916015625,219.5206298828125,733.7711791992188,61.592002868652344,22153.662109375,350.2636413574219,47.970916748046875
2020-03-02,1684.7125244140625,2591.56396484375,51.900001525878906,143.03628540039062,1931.7030029296875,218.8686981201172,749.16845703125,59.68294906616211,22516.248046875,347.070068359375,46.68748092651367
2020-03-03,1704.4970703125,2659.58056640625,51.86000061035156,152.1581268310547,1938.143798828125,229.53269958496094,760.7686767578125,62.52976608276367,23054.822265625,369.6601257324219,50.30634307861328
2020-03-04,1749.36865234375,2691.69921875,51.130001068115234,153.39984130859375,1946.37353515625,228.74107360839844,769.2371215820312,62.161354064941406,22725.36328125,380.8377380371094,50.2221794128418
2020-03-05,1774.4549560546875,2748.028076171875,49.9900016784668,148.5284881591797,1984.077880859375,230.18467712402344,770.8553466796875,62.027381896972656,22539.896484375,380.32110595703125,50.93995666503906
2020-03-06,1777.2947998046875,2707.82421875,45.27000045776367,143.37062072753906,1958.0467529296875,222.40786743164062,764.0194091796875,59.281036376953125,22583.1328125,376.56396484375,48.308128356933594
2020-03-09,1767.54443359375,2633.21728515625,34.36000061035156,137.0187225341797,1897.755126953125,213.32713317871094,745.5133666992188,49.93674087524414,21361.3671875,369.4721984863281,41.282676696777344
2020-03-10,,,37.220001220703125,,,,,,,,
2020-03-11,1782.4068603515625,2678.7373046875,35.790000915527344,131.6220245361328,1927.722412109375,208.1580810546875,746.3131713867188,48.02768325805664,21395.322265625,362.5214538574219,40.021148681640625
2020-03-12,1745.0140380859375,2469.89892578125,33.220001220703125,114.81108856201172,1839.1182861328125,189.25155639648438,723.8519897460938,41.86513900756836,19810.912109375,333.26239013671875,34.735740661621094
2020-03-13,1701.7994384765625,2428.553466796875,33.849998474121094,121.73604583740234,1818.767822265625,200.14842224121094,697.1705932617188,44.142601013183594,20822.005859375,360.87774658203125,36.56279373168945
2020-03-16,1593.5966796875,2380.5732421875,30.049999237060547,110.465087890625,1737.096923828125,173.23223876953125,669.5195922851562,40.2910041809082,19698.09765625,346.17767333984375,32.5606689453125
2020-03-17,1639.2254638671875,2360.361328125,28.729999542236328,110.22628784179688,1792.692138671875,164.33778381347656,676.206787109375,40.19053268432617,19549.02734375,347.68060302734375,32.62593078613281
2020-03-18,1531.875,2198.624755859375,24.8799991607666,104.30424499511719,1720.9058837890625,153.06838989257812,629.5079956054688,45.649742126464844,18853.71875,340.729736328125,31.734153747558594
2020-03-19,1515.7818603515625,2037.107666015625,28.469999313354492,95.27792358398438,1644.423095703125,152.0904541015625,610.1394653320312,40.89385986328125,17326.87109375,338.52239990234375,30.168115615844727
2020-03-20,1649.97021484375,2168.61474609375,26.979999542236328,100.7701416015625,1835.3167724609375,163.68582153320312,657.8147583007812,48.463077545166016,18472.318359375,343.07806396484375,32.821693420410156
2020-03-23,1418.51318359375,1878.6666259765625,27.030000686645508,83.95919036865234,1672.5113525390625,134.48782348632812,601.9710693359375,43.462066650390625,16572.435546875,304.80169677734375,27.253530502319336
2020-03-24,1443.504638671875,2078.013916015625,27.149999618530273,84.77108764648438,1813.9822998046875,137.00250244140625,626.7898559570312,44.97315979003906,16592.56640625,314.80523681640625,27.318777084350586
2020-03-25,1508.1612548828125,2154.20263671875,27.389999389648438,90.31106567382812,1867.922607421875,141.37985229492188,671.70068359375,44.289573669433594,17040.359375,326.5464172363281,27.927791595458984
2020-03-26,1530.691650390625,2274.637451171875,26.34000015258789,90.31106567382812,1963.4139404296875,139.5171661376953,693.8153686523438,46.592201232910156,17153.51953125,317.7640075683594,28.623817443847656
2020-03-27,1518.5745849609375,2222.614501953125,24.93000030517578,87.445556640625,1914.7962646484375,141.05389404296875,702.6022338867188,46.37632751464844,17263.154296875,317.7170715332031,27.73204231262207
2020-03-30,1509.865234375,2173.843505859375,22.760000228881836,84.81884765625,1953.9766845703125,132.6251220703125,728.1814575195312,45.58479309082031,16549.025390625,312.50390625,26.775014877319336
2020-03-31,1577.59814453125,2362.953369140625,22.739999771118164,91.40949249267578,2056.087646484375,136.21084594726562,758.034423828125,49.14667510986328,17145.98828125,330.9141540527344,28.145301818847656
2020-04-01,1517.6749267578125,2253.89892578125,24.739999771118164,87.54106903076172,1949.7720947265625,133.1839141845703,727.9908447265625,47.31177520751953,16172.03515625,322.6952819824219,27.253530502319336
2020-04-02,,,29.940000534057617,,,,,,,,
2020-04-03,1439.7655029296875,2252.49267578125,34.11000061035156,84.81884765625,1926.91748046875,131.0417938232422,702.4185180664062,50.26200866699219,15423.658203125,353.1285095214844,27.318777084350586
2020-04-06,,,33.04999923706055,,,,,,,,
2020-04-07,1537.1763916015625,2490.85791015625,31.8700008392334,99.28961944580078,2187.0478515625,147.24742126464844,792.3561401367188,52.456695556640625,16254.998046875,392.0153503417969,29.037080764770508
2020-04-08,1523.118408203125,2439.054931640625,32.84000015258789,96.32860565185547,2201.315673828125,143.98768615722656,784.5716552734375,53.57202911376953,15697.4169921875,410.1907653808594,30.581375122070312
2020-04-09,1563.256591796875,2462.0341796875,31.479999542236328,102.72824096679688,2122.059814453125,154.88450622558594,783.1043701171875,55.622806549072266,16548.884765625,426.86322021484375,33.408958435058594
2020-04-13,1591.182861328125,2378.06787109375,31.739999771118164,108.69803619384766,2098.980712890625,156.14183044433594,771.9550170898438,54.0037727355957,16906.3359375,434.28375244140625,34.06147003173828
2020-04-14,,,29.600000381469727,,,,,,,,
2020-04-15,1626.540283203125,2493.362060546875,27.690000534057617,109.93974304199219,2225.19970703125,159.6344451904297,805.7144165039062,53.50008010864258,17724.677734375,421.9319763183594,34.19197082519531
2020-04-16,1650.1123046875,2492.878662109375,27.81999969482422,115.1454086303711,2179.17626953125,158.9359130859375,832.191162109375,54.291603088378906,18496.99609375,435.5517272949219,35.975521087646484
2020-04-17,1662.5604248046875,2488.792724609375,28.079999923706055,118.58399963378906,2133.46533203125,165.1294403076172,805.6400756835938,54.90324401855469,18514.435546875,429.3524475097656,36.58454513549805
2020-04-20,1638.13671875,2489.539306640625,25.56999969482422,111.22921752929688,2090.12548828125,156.00213623046875,789.4613037109375,53.24822998046875,18563.443359375,444.6629638671875,35.431766510009766
2020-04-21,1633.92431640625,2516.12255859375,19.329999923706055,102.29840850830078,2072.994384765625,148.64443969726562,791.2727661132812,49.9022216796875,18398.8359375,444.4281311035156,34.12672424316406
2020-04-22,1716.283203125,2594.683837890625,20.3700008392334,103.4446029663086,2134.493408203125,150.13461303710938,820.41650390625,47.02394104003906,18778.669921875,445.5552673339844,33.10444641113281
2020-04-23,1724.4716796875,2590.06982421875,21.329999923706055,106.26234436035156,2073.083984375,148.97042846679688,810.8367919921875,48.463077545166016,18280.89453125,448.4671630859375,33.756961822509766
2020-04-24,1730.05712890625,2690.908203125,21.440000534057617,99.00308227539062,2042.311767578125,142.73033142089844,809.4417114257812,48.64297103881836,18163.333984375,456.0754089355469,33.909217834472656
2020-04-27,1752.587158203125,2848.99853515625,19.989999771118164,103.34909057617188,2075.722900390625,146.50233459472656,834.7744140625,49.25459671020508,18587.826171875,460.1613464355469,34.12672424316406
2020-04-28,1727.0748291015625,2806.7294921875,20.459999084472656,103.87443542480469,2048.43994140625,148.4581756591797,817.0496826171875,49.794281005859375,18435.43359375,445.1795959472656,33.430702209472656
2020-04-29,1673.21044921875,2804.81884765625,22.540000915527344,111.0859603881836,1996.3775634765625,152.8355255126953,813.3316650390625,50.72972869873047,18734.01171875,448.65496826171875,34.43122863769531
2020-04-30,1664.879638671875,2812.771240234375,25.270000457763672,124.36276245117188,1963.50341796875,168.24948120117188,833.5581665039062,57.49369812011719,19316.8515625,436.2562561035156,38.95535659790039
2020-05-01,,,26.440000534057617,,,,,,,,
2020-05-04,1587.348876953125,2748.088134765625,27.200000762939453,110.7038803100586,1863.002685546875,152.32330322265625,811.785400390625,55.083126068115234,18200.03125,437.195556640625,34.779239654541016
2020-05-05,1532.7744140625,2646.62158203125,30.969999313354492,110.7038803100586,1826.192626953125,152.64926147460938,810.16015625,56.4503173828125,18089.611328125,428.60101318359375,34.322479248046875
2020-05-06,1524.727783203125,2654.573486328125,29.719999313354492,113.28282928466797,1798.193359375,154.4188690185547,804.9425048828125,57.02597427368164,18314.26171875,426.8162841796875,34.561737060546875
2020-05-07,1509.250244140625,2590.290283203125,29.459999084472656,112.37541961669922,1781.957763671875,160.37950134277344,797.1832885742188,54.3995361328125,18011.826171875,424.7499084472656,34.170223236083984
2020-05-08,1494.197998046875,2660.748779296875,30.969999313354492,111.8500747680664,1869.08544921875,157.07321166992188,827.8987426757812,54.6873664855957,18305.3203125,440.530029296875,33.66996383666992
2020-05-11,1485.8675537109375,2713.43701171875,29.6299991607666,114.38127899169922,1832.0069580078125,162.56822204589844,816.6984252929688,55.44291687011719,18483.3125,435.6927185058594,34.626991271972656
2020-05-12,1442.0848388671875,2760.83837890625,29.979999542236328,115.67074584960938,1799.4012451171875,165.96768188476562,812.0411376953125,54.90324401855469,18690.771484375,435.7395935058594,38.737857818603516
2020-05-13,1479.9036865234375,2736.182373046875,29.190000534057617,118.01090240478516,1785.267578125,169.83277893066406,767.8815307617188,56.270423889160156,19312.310546875,424.8907470703125,39.25987243652344
2020-05-14,1441.1856689453125,2770.967041015625,31.1299991607666,111.94559478759766,1794.481201171875,163.17356872558594,755.3325805664062,54.7952995300293,18870.181640625,428.2722473144531,38.7813606262207
2020-05-15,1470.105712890625,2777.142333984375,32.5,113.90370178222656,1817.783935546875,162.33538818359375,764.693603515625,54.7952995300293,18742.85546875,421.3683776855469,40.43439865112305
2020-05-18,1421.02197265625,2762.837158203125,34.810001373291016,110.17852783203125,1793.765625,152.0438995361328,755.2326049804688,52.456695556640625,17738.505859375,413.9479675292969,40.238643646240234
2020-05-19,1423.719970703125,2757.90625,34.650001525878906,112.04110717773438,1767.1981201171875,157.6785888671875,751.044921875,55.51487731933594,17922.267578125,414.88726806640625,39.151119232177734
2020-05-20,1420.028076171875,2779.096923828125,35.75,115.38420104980469,1780.88427734375,159.3084716796875,758.16455078125,56.12650680541992,18968.728515625,428.0843505859375,38.52035140991211
2020-05-21,1490.31689453125,2764.0810546875,36.060001373291016,123.69415283203125,1763.038330078125,158.23739624023438,757.7949829101562,55.40694046020508,18811.89453125,438.1347961425781,39.238121032714844
2020-05-22,1531.591064453125,2813.970703125,35.130001068115234,119.25262451171875,1778.245361328125,154.74481201171875,754.0606689453125,54.7952995300293,19455.955078125,440.90576171875,38.75960922241211
2020-05-26,1542.9031982421875,2811.0830078125,36.16999816894531,123.31209564208984,1769.2105712890625,164.15151977539062,774.522216796875,55.40694046020508,20195.73046875,431.2779541015625,38.237586975097656
2020-05-27,1533.0582275390625,2861.2392578125,34.7400016784668,127.32379150390625,1787.36962890625,172.11460876464844,777.3751220703125,56.09053039550781,20010.310546875,423.52874755859375,38.237586975097656
2020-05-28,1555.9200439453125,2952.7099609375,35.290000915527344,132.1951141357422,1797.969970703125,171.5092315673828,790.0543212890625,56.73813247680664,20334.099609375,431.2309875488281,39.12936019897461
2020-05-29,1593.3126220703125,3002.110595703125,35.33000183105469,132.6249542236328,1840.37109375,171.55580139160156,815.7079467773438,59.86827850341797,20381.400390625,445.46136474609375,40.1081428527832
2020-06-01,1602.92138671875,3051.866943359375,38.31999969482422,132.91151428222656,1886.1710205078125,180.63650512695312,799.0899658203125,60.407962799072266,20588.609375,437.1485900878906,40.73891067504883
2020-06-02,1618.114990234375,3066.216064453125,39.56999969482422,134.8218536376953,1885.142333984375,178.96006774902344,791.2307739257812,60.65979766845703,20717.25390625,444.38116455078125,42.152706146240234
2020-06-03,1624.9783935546875,3118.904541015625,39.790000915527344,136.92320251464844,1896.86083984375,179.4723358154297,809.5113525390625,62.09894943237305,21136.5625,447.2459716796875,42.06570053100586
2020-06-04,1546.595458984375,3065.638427734375,39.9900016784668,136.25460815429688,1896.949951171875,178.82037353515625,799.7014770507812,61.09156036376953,20908.44140625,464.81085205078125,45.415306091308594
2020-06-05,1551.1395263671875,3080.165771484375,42.29999923706055,142.5587158203125,1867.4306640625,183.52374267578125,795.062744140625,62.5666618347168,21585.578125,464.2472839355469,45.80681228637695
2020-06-08,1547.0687255859375,3044.714599609375,40.79999923706055,139.78872680664062,1888.98876953125,181.56788635253906,782.9415283203125,65.4449462890625,20697.609375,459.3160095214844,45.719810485839844
2020-06-09,1554.4527587890625,3034.851806640625,41.18000030517578,136.20684814453125,1884.3372802734375,177.00424194335938,769.7509155273438,64.76136016845703,20530.41796875,470.3526916503906,45.50229263305664
2020-06-10,1548.6781005859375,3000.466796875,41.72999954223633,140.36183166503906,1896.0560302734375,177.8424530029297,768.9208374023438,63.50210189819336,21022.42578125,468.8498229980469,46.15481948852539
2020-06-11,1524.6805419921875,2994.55859375,38.54999923706055,137.9261474609375,1884.6951904296875,171.9748992919922,775.2009887695312,62.53069305419922,20766.30859375,444.8977966308594,43.9580078125
2020-06-12,1550.003173828125,2990.73828125,38.72999954223633,139.50218200683594,1885.0084228515625,175.97976684570312,769.9757690429688,60.37197494506836,21881.712890625,450.9562072753906,44.93678283691406
2020-06-15,1531.875,2982.874755859375,39.720001220703125,139.26339721679688,1864.4786376953125,171.13670349121094,765.4949340820312,60.515892028808594,21612.595703125,456.3101806640625,44.54527282714844
2020-06-16,1535.1878662109375,2972.345703125,40.959999084472656,143.37062072753906,1857.3670654296875,177.00424194335938,762.7782592773438,60.37197494506836,21606.78515625,454.055908203125,45.176048278808594
2020-06-17,1510.291259765625,3022.19091796875,40.709999084472656,141.36474609375,1859.0667724609375,178.68069458007812,756.059326171875,60.58783721923828,21141.7421875,456.1693420410156,44.414772033691406
2020-06-18,1512.5631103515625,3024.678955078125,41.5099983215332,144.03921508789062,1847.5272216796875,180.124267578125,755.1632690429688,60.15610885620117,21367.177734375,454.8542785644531,46.54633331298828
2020-06-19,1535.9456787109375,3055.154052734375,42.189998626708984,144.27801513671875,1884.8135986328125,180.96249389648438,751.23779296875,61.70317840576172,21184.296875,458.4706115722656,45.78506088256836
2020-06-22,1564.0140380859375,3039.739013671875,43.08000183105469,143.37062072753906,1892.0638427734375,184.3619384765625,753.3823852539062,61.05556106567383,21515.220703125,463.26104736328125,47.87310791015625
2020-06-23,1594.0701904296875,3080.4765625,42.630001068115234,151.250732421875,1941.7340087890625,187.80795288085938,772.409912109375,61.631221771240234,22237.015625,470.07098388671875,47.85136413574219
